uid;state;path_row;main_class;class_name;def_cloud;julian_day;image_date;year;area_km;scene_id;source;satellite;sensor;uuid;publish_ye
4811;SC;22078;desmatamento;d2006;;248;05/09/06;2006;0,015705112;926;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;177fb6cb-25c4-4ada-a869-c77feadd8259;01/01/06
4812;SC;22078;desmatamento;d2006;;248;05/09/06;2006;0,019339804;926;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;5a106657-ad9b-4fbd-ba4d-3c4e0a29c93a;01/01/06
4813;SC;22078;desmatamento;d2006;;248;05/09/06;2006;0,014684087;926;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;81817293-124f-4642-9bd0-7428f8b2997a;01/01/06
4814;SC;22078;desmatamento;d2006;;248;05/09/06;2006;0,022188789;926;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;03a1ac34-3608-468b-9e2b-3eff36c1d2ba;01/01/06
4815;SC;22078;desmatamento;d2006;;248;05/09/06;2006;0,01007186;926;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;f54a69a9-5f8c-4a2d-a715-c3c51163a68d;01/01/06
5601;SP;22077;desmatamento;d2017;;278;05/10/17;2017;0,013656588;1564;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;5fda1849-5ee0-4242-ba71-1fdc8f792b58;01/01/17
7893;SP;21977;desmatamento;d2016;;189;07/07/16;2016;0,011719233;1444;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;be208b03-6367-4c0b-8f12-48e16a11bf9a;01/01/16
2874;PR;22077;desmatamento;d2004;;243;30/08/04;2004;0,016918927;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;a1d35fac-6508-491f-a9a1-8f2956980a8e;01/01/04
2875;PR;22077;desmatamento;d2004;;243;30/08/04;2004;0,036286207;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;3a5198ae-3531-42f4-8fa0-b511323e4b97;01/01/04
2876;PR;22077;desmatamento;d2004;;243;30/08/04;2004;0,01688639;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;b1ebf491-fe33-40b6-b366-1cd57fd45aa5;01/01/04
2877;PR;22077;desmatamento;d2004;;243;30/08/04;2004;0,018856399;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;b6075a0d-1316-4c37-afae-6abba779430b;01/01/04
2878;PR;22077;desmatamento;d2004;;243;30/08/04;2004;0,012708586;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;b6f8c301-37ac-45ef-824f-f5768e80805f;01/01/04
2881;PR;22077;desmatamento;d2004;;243;30/08/04;2004;0,018514214;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;b2b0473e-a707-4ae2-a2d0-8d2c61b3ec0d;01/01/04
8392;PR;22078;desmatamento;d2018;;345;11/12/18;2018;0,013259441;1651;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;b8b0cace-466c-4874-990a-20e43cb2f3f2;01/01/18
8393;PR;22078;desmatamento;d2018;;345;11/12/18;2018;0,011983399;1651;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;a53cd8ee-0cef-4f7c-bbfc-345e8fc392e7;01/01/18
8396;SC;22078;desmatamento;d2018;;345;11/12/18;2018;0,012424221;1651;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;38ab4765-5f5f-4dc8-9779-cc600c33ed76;01/01/18
2886;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,018915686;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;94c591de-0988-4f52-b967-86a04802567f;01/01/04
2887;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,014205698;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ba0291ed-c630-4c96-88b8-27d54a655fb9;01/01/04
2888;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,011068405;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;551a0073-1cd3-49e7-952e-b61bc94401b7;01/01/04
2889;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,01136009;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;75903ea6-fe77-4adb-af1d-0bb156eab028;01/01/04
2890;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,010496417;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;b26eec2a-3abf-479d-8bdb-4f12591d8344;01/01/04
825;PR;22077;desmatamento;d2008;;158;06/06/08;2008;0,025150866;1108;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;0581a167-2336-489b-9d56-03c3bdde2039;01/01/08
864;SC;22078;desmatamento;d2008;;62;02/03/08;2008;0,011535149;1109;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;f103e456-acc6-4f48-bfed-c686bf0f219a;01/01/08
2188;SP;21977;desmatamento;d2013;;116;26/04/13;2013;0,017978669;1295;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;17c62ef7-928e-4f07-b9f4-f3225c82f782;01/01/13
2189;SP;21977;desmatamento;d2013;;116;26/04/13;2013;0,027866955;1295;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;799e4645-030d-4e4b-9258-c2d41ae1441f;01/01/13
2209;SP;22077;desmatamento;d2013;;235;23/08/13;2013;0,013987568;1301;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;bccb6eb9-1e1b-499b-b8a1-fe46f15d77d4;01/01/13
2814;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,01662479;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;b9092eca-402d-4164-9f30-1456447027d7;01/01/04
2854;SP;21977;desmatamento;d2004;;332;27/11/04;2004;0,010210366;835;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;fdff06a0-dd62-4430-abcd-05f3651414ab;01/01/04
2855;SP;21977;desmatamento;d2004;;332;27/11/04;2004;0,019387472;835;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;cea3703f-ef1d-4828-81b2-fa2e1306e0f2;01/01/04
2856;SP;21977;desmatamento;d2004;;332;27/11/04;2004;0,016375074;835;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;73dd051c-1410-4b25-ab5a-398d65795b46;01/01/04
2857;SP;21977;desmatamento;d2004;;332;27/11/04;2004;0,010441057;835;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;205be542-6d08-427e-9be6-7aa29689cc8b;01/01/04
2858;SP;21977;desmatamento;d2004;;332;27/11/04;2004;0,015341277;835;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;81dd3d62-02a3-466e-a056-12acaf8c65e8;01/01/04
2859;SP;21977;desmatamento;d2004;;332;27/11/04;2004;0,013698783;835;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;116a6b29-dc60-45b8-8d2f-407735359143;01/01/04
2861;SP;21977;desmatamento;d2004;;108;17/04/04;2004;0,01371214;836;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;c13b3945-6d58-435a-8c36-283c87efc188;01/01/04
2867;PR;22077;desmatamento;d2004;;243;30/08/04;2004;0,011621794;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;fdcb0f39-4f9a-4129-8495-a477a1d85019;01/01/04
2871;PR;22077;desmatamento;d2004;;243;30/08/04;2004;0,010564695;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;09f0d66e-6ef7-4126-9804-e7515664a4ab;01/01/04
2905;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,046365528;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;b8a1f959-40ec-4d4b-a83e-86034b390a87;01/01/04
2907;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,04144145;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;125a3b1f-cf63-4e41-9fe4-54664c087c47;01/01/04
2934;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,0144274;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;938b79c3-c3e3-463a-b085-5fcf01c555c2;01/01/04
2935;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,01053212;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;14e78938-9f34-498a-87dc-a8447f87c822;01/01/04
2940;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,010875511;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ed6bb972-8dca-431a-bfe4-0ef894f950f9;01/01/04
2941;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,015534757;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;2a084a4a-822a-4617-b49c-6589898c8564;01/01/04
2943;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,010505249;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;dc8e59cc-77c2-42e7-b0d7-32ffc81164c9;01/01/04
2945;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,012648379;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;3fd716d8-37c4-4f26-8ed6-b184918a3ed6;01/01/04
2946;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,023417735;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ce392e08-e6e1-43d2-b90d-fe6c29bf0238;01/01/04
2947;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,032745987;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;f10fe3e8-306c-42e8-abce-7d6449d40913;01/01/04
2948;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,02402646;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;0a62b054-7475-40be-9546-944f607f2081;01/01/04
2949;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,012604443;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;1efedcd7-1591-4350-ad5a-03c5de4c0e54;01/01/04
2950;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,012822357;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;bbb02144-85f2-43c2-a569-3bed3d9e1feb;01/01/04
2963;PR;22078;desmatamento;d2004;;243;30/08/04;2004;0,017300456;842;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;2617680c-49f4-42e0-855d-2673e2f7f1e8;01/01/04
2966;PR;22078;desmatamento;d2004;;243;30/08/04;2004;0,013364848;842;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;4e7d61c2-c66c-42e1-a409-9889c517dabd;01/01/04
2967;SC;22078;desmatamento;d2004;;243;30/08/04;2004;0,01073012;842;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;e7fa3c1a-e498-4bd0-97c1-3a5a45a74484;01/01/04
2968;SC;22078;desmatamento;d2004;;243;30/08/04;2004;0,011961691;842;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;8e8dc409-75d0-415b-bff9-a7a850c9ac71;01/01/04
2969;SC;22078;desmatamento;d2004;;243;30/08/04;2004;0,012409352;842;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;9b61ee04-5f0a-49ce-9b24-179f4f35a57f;01/01/04
2972;SC;22078;desmatamento;d2004;;243;30/08/04;2004;0,010033788;842;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;5930163b-338f-4b26-b275-ac890338ed5a;01/01/04
2973;SC;22078;desmatamento;d2004;;243;30/08/04;2004;0,010002244;842;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;7e0c2bd8-4d96-4fd7-8c14-bbb1bceb3118;01/01/04
2974;SC;22078;desmatamento;d2004;;243;30/08/04;2004;0,016151018;842;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;7f44b158-937e-4dc0-aebf-fabefbc0a0c4;01/01/04
3281;SP;21977;desmatamento;d2004;;332;27/11/04;2004;0,010216097;835;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;f69a1e54-7296-455a-82c1-13729d404cf8;01/01/04
3287;SP;21977;desmatamento;d2004;;332;27/11/04;2004;0,015374681;835;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;5ff5964e-f8d0-4da6-a19a-fa662aef8aaa;01/01/04
3493;SP;21977;desmatamento;d2006;;257;14/09/06;2006;0,046849573;921;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;0ab93428-f16f-44ed-9375-454a0c7fd587;01/01/06
3532;PR;22077;desmatamento;d2014;;302;29/10/14;2014;0,013613411;1387;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;2c7fa687-41b4-4263-aca9-9a1c2c3d034d;01/01/14
3539;SP;22077;desmatamento;d2014;;302;29/10/14;2014;0,015136884;1387;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;ee6cd148-0dbe-44dd-88be-1120c474c493;01/01/14
3554;PR;22078;desmatamento;d2014;;238;26/08/14;2014;0,025630455;1388;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;c579241c-d9b1-49a4-b682-6b08e4540829;01/01/14
3557;PR;22078;desmatamento;d2014;;238;26/08/14;2014;0,01162866;1388;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;eea3f581-5f6c-4b41-83bb-b0c36acfc684;01/01/14
3567;SC;22078;desmatamento;d2006;;248;05/09/06;2006;0,025062723;926;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;39c1f9af-c0f9-4d34-aba0-73163bf53ae6;01/01/06
3568;SC;22078;desmatamento;d2014;;238;26/08/14;2014;0,012566173;1388;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;5177c5c4-5752-4de4-8828-4661f2e46c10;01/01/14
3576;SC;22078;desmatamento;d2006;;248;05/09/06;2006;0,021233299;926;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;21121e34-75f7-4707-86e8-4cae7a0a82ef;01/01/06
3645;SP;21977;desmatamento;d2016;;189;07/07/16;2016;0,013246075;1444;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;709eaa8b-5067-4bff-a409-f25e61c9c75b;01/01/16
3646;SP;21977;desmatamento;d2016;;189;07/07/16;2016;0,010189671;1444;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;1e179a3e-243d-4d41-8019-f58f64cce5d6;01/01/16
3700;PR;22077;desmatamento;d2016;;164;12/06/16;2016;0,064205498;1468;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;de21b943-f3ff-4d03-a38c-89e1cd4b3d69;01/01/16
3935;PR;22078;desmatamento;d2016;;164;12/06/16;2016;0,010874702;56;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;b3e7efeb-8ed4-441d-9a4b-c0f6e47b5600;01/01/16
4212;SP;22077;desmatamento;d2014;;302;29/10/14;2014;0,014192966;1387;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;9a2de279-756c-4733-b1c3-ff39472baf78;01/01/14
4263;SP;21977;desmatamento;d2017;;207;26/07/17;2017;0,015954322;1560;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;444d92de-9f91-4aad-9219-84c12a7d3bb9;01/01/17
4314;SC;22078;desmatamento;d2014;;238;26/08/14;2014;0,012572814;1388;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;a2e69bef-1846-4ac6-88df-09a04f38795c;01/01/14
4469;SP;21977;desmatamento;d2004;;332;27/11/04;2004;0,020276063;835;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;e9207cbc-0241-41bb-bd52-6f9afb8c9b16;01/01/04
4472;SP;21977;desmatamento;d2004;;332;27/11/04;2004;0,022491173;835;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;a82e531b-b777-4847-adf2-0074f69ee192;01/01/04
4774;SP;21977;desmatamento;d2006;;257;14/09/06;2006;0,019483031;921;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;1dd01791-4bfe-44d1-9115-8db46ff6a782;01/01/06
4775;SP;21977;desmatamento;d2006;;257;14/09/06;2006;0,01152966;921;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;30519244-6462-48f5-831c-8d266afddebb;01/01/06
4776;SP;21977;desmatamento;d2006;;257;14/09/06;2006;0,01624925;921;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;e53c835d-fafe-4828-b1db-21d87964d20a;01/01/06
4777;SP;21977;desmatamento;d2006;;257;14/09/06;2006;0,014531313;921;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;e8e246fc-bb88-4a29-b472-b5ad456d12f5;01/01/06
4778;SP;21977;desmatamento;d2006;;257;14/09/06;2006;0,018440959;921;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;e5dde405-dec3-4872-b8d6-753a66bdc5f2;01/01/06
4779;SP;21977;desmatamento;d2006;;257;14/09/06;2006;0,017236826;921;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;851ada58-ad6b-498f-9855-01e1bb4c4448;01/01/06
4780;SP;21977;desmatamento;d2006;;257;14/09/06;2006;0,014109198;921;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;22cc4e4c-dc4a-493d-bcb4-437bb5cd7257;01/01/06
4781;SP;21977;desmatamento;d2006;;257;14/09/06;2006;0,010653668;921;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;f271e5d6-26cd-4db4-bc60-68a22c603096;01/01/06
4784;SP;21977;desmatamento;d2006;;257;14/09/06;2006;0,016458806;921;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;37c8f7d6-557a-48da-9402-79f4597429f9;01/01/06
4785;SP;21977;desmatamento;d2006;;257;14/09/06;2006;0,010613085;921;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;49345d80-c8ab-4daa-b31e-0cf463a74565;01/01/06
4786;SP;21977;desmatamento;d2006;;257;14/09/06;2006;0,020200361;921;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;5c693c02-3957-49cc-b9d7-1ebbd4722818;01/01/06
4788;SP;21977;desmatamento;d2006;;257;14/09/06;2006;0,021866799;921;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;2810b917-4072-4f8a-9916-ebd3479da914;01/01/06
4796;SP;22077;desmatamento;d2006;;248;05/09/06;2006;3,208176955;925;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;b0a3471b-d950-4625-9a9d-8beadf9d74f8;01/01/06
4797;SP;22077;desmatamento;d2006;;248;05/09/06;2006;4,608355145;925;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;341375ed-1096-4c6f-b571-e66a75ae86cb;01/01/06
4916;SP;22077;desmatamento;d2017;;278;05/10/17;2017;0,015973556;1564;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;75e8741c-2566-45a0-85df-c573c79f468e;01/01/17
4985;PR;22077;desmatamento;d2004;;243;30/08/04;2004;0,021505281;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;a2c5fc51-ff50-49a8-bb6f-5c75770af11e;01/01/04
4986;PR;22077;desmatamento;d2004;;243;30/08/04;2004;0,037996012;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;b9b71190-357d-4b97-b266-6492f2f0cd93;01/01/04
4987;PR;22077;desmatamento;d2004;;243;30/08/04;2004;0,012711483;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;f52c1081-1d41-406a-9439-f36fac656eb8;01/01/04
4988;PR;22077;desmatamento;d2004;;243;30/08/04;2004;0,015254891;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;bdde6a5e-f52f-4dc4-b0ab-374d1a594538;01/01/04
4991;PR;22077;desmatamento;d2004;;243;30/08/04;2004;0,020946046;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;510bea66-235f-422d-a82c-7925318d6b51;01/01/04
4992;PR;22077;desmatamento;d2004;;243;30/08/04;2004;0,012216571;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;3f845e7e-e6ab-40c2-bf74-55b9dfa01384;01/01/04
4993;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,038832896;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;e5e7fc67-ea25-48f3-8eb2-a564258a123e;01/01/04
5012;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,024488782;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;36b306df-8da3-4c3b-a6d1-2ce71e8dc71a;01/01/04
5014;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,024493352;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;f9ad893d-532e-4d21-b311-304ea657a8e3;01/01/04
5020;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,012549731;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;a97a4f68-f631-4984-ad6c-bc02075649c4;01/01/04
5021;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,014546687;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;dff52bc1-c674-475a-b796-eb306e43ef72;01/01/04
5022;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,012805597;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ce1125f2-c4d7-4c07-b246-2ebc21b49cdd;01/01/04
5025;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,016895749;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;9dabc89c-6691-4e95-8299-dc5e3d52e75c;01/01/04
5026;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,010017394;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;dd344f46-eb89-4126-a3dd-aa7bb6060b2a;01/01/04
5028;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,012309873;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;55109e6f-eb8d-4335-b6e9-b6808a815d69;01/01/04
5030;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,011774211;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;0c92a01f-415d-474d-9435-e68747b5033a;01/01/04
5035;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,020144064;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;ec01a41f-c71f-49fb-be52-a1ca02f76126;01/01/04
5051;SP;21977;desmatamento;d2017;;207;26/07/17;2017;0,010246376;1560;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;7956f45d-27e4-4db1-bb50-786daea9775b;01/01/17
5061;SP;21977;desmatamento;d2017;;207;26/07/17;2017;0,012092235;1560;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;82ddd6e3-193b-4b7e-9454-f9b1c4289c43;01/01/17
5064;SP;22077;desmatamento;d2017;;278;05/10/17;2017;0,015096114;1564;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;e7c38ebd-a470-4692-8594-77a620747d8c;01/01/17
5065;SP;22077;desmatamento;d2017;;278;05/10/17;2017;0,014059107;1564;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;d340ecc9-2c11-4dcf-b8f5-6a485b68bfb1;01/01/17
5089;SP;22077;desmatamento;d2017;;278;05/10/17;2017;0,026525964;1564;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;894a5431-4074-4498-bbb4-0a06aabb9733;01/01/17
5103;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,010231102;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;11ec4bf8-5573-4280-85d9-3a9059b4f700;01/01/04
5110;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,027335136;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;a83472ea-ffd0-4f16-83ab-90c7a241809a;01/01/04
5114;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,017544451;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;8b6803ee-cdef-4f92-8a6d-9655961674e6;01/01/04
5115;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,017625558;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;5e2be46d-e326-4474-9e05-a4f8f6e3b2a3;01/01/04
5122;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,014436645;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;95feb16f-99de-4d2f-94bc-0a249ed30715;01/01/04
5123;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,016404951;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;c67ea042-df6a-4cd7-9cae-ace0d448caee;01/01/04
5125;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,012303834;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;688a6f07-249e-4fbc-9f76-dc3250ddc211;01/01/04
5141;SP;22077;desmatamento;d2017;;278;05/10/17;2017;0,04778827;1564;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;74b2be57-34b7-42a8-aaf6-73ee58861595;01/01/17
5148;SP;22077;desmatamento;d2017;;278;05/10/17;2017;0,024467594;1564;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;fdcb7f17-69e2-4ac2-9e57-14df74689318;01/01/17
5151;SP;22077;desmatamento;d2017;;278;05/10/17;2017;0,029871985;1564;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;3f0b8abb-fd3f-4af5-a117-542f28352247;01/01/17
5159;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,042387739;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;56267ffb-54c2-4be7-a6fe-02ddb9a4ce7f;01/01/04
5160;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,020444403;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;984b4a98-c382-444b-a942-550e77a71b32;01/01/04
5164;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,035986409;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;c7744ad8-cb91-4022-94dc-46a5c89cabf6;01/01/04
5168;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,012555433;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;18eb0da5-6134-4a19-94fe-85d1a1caa15a;01/01/04
5180;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,010125178;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;765bf846-143e-44c5-82bb-b830dac4081e;01/01/04
5184;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,017065246;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;8a2e67c4-212d-4f34-88d9-a32c9468ef65;01/01/04
5199;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,021870442;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;3fe7f921-33d4-4227-a7ad-c7cba8ab4c9c;01/01/04
5358;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,011330557;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;433bc603-fb22-48a7-94a2-3b6d4669657a;01/01/04
5384;SP;22077;desmatamento;d2017;;278;05/10/17;2017;0,010214144;1564;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;cd4584f6-e830-420c-a3d4-5de85f3d0f1a;01/01/17
5540;PR;22078;desmatamento;d2018;;345;11/12/18;2018;0,014204618;1651;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;c5f01ea5-0613-4e43-b042-a5d1f44be895;01/01/18
5553;PR;22077;desmatamento;d2016;;164;12/06/16;2016;0,010644255;1468;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;ab604779-a2f1-4f57-a48c-b88a6f538959;01/01/16
5558;PR;22077;desmatamento;d2016;;164;12/06/16;2016;0,014676459;1468;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;bf8eeeed-cd5c-4780-b72d-9788e2c63cde;01/01/16
5561;SP;22077;desmatamento;d2004;;243;30/08/04;2004;0,01551736;841;FA-BIOMAS MATA ATLANTICA;Landsat5;TM;03cc68db-edbd-4b43-89cc-bed31740d1f3;01/01/04
5596;SP;22077;desmatamento;d2017;;278;05/10/17;2017;0,01568265;1564;FA-BIOMAS MATA ATLANTICA;Landsat8;OLI;8ba058f9-dce6-42ac-9eb5-a53196c3a13b;01/01/17
